cluster_id,node_id,free_storage,cpu_usage,memory_usage,latency,bandwidth,reliability,failure_rate,current_load,expert_score,rank
2,Node_7,882.4281262269162,20.882875905011748,13.465816523735127,16.305461613952417,893.8571537012805,99.38123707612039,0.4895527489889693,27.80460788471406,0.4670786410774285,5
2,Node_10,798.4990374206809,24.989137427402564,38.73148708690515,13.065337704184138,829.2307323806152,98.8396037803466,1.5700857858421193,19.88411943379611,0.46279319415898135,6
2,Node_9,245.20082012762822,59.3975364267478,33.41236368632276,27.42332064058706,716.0292098992641,98.84307745251131,1.0803504488319364,40.77493310471784,0.39554062267501333,7
2,Node_8,195.84032826742697,56.74979989139316,47.57767869393395,26.53416654939847,581.5985681866853,97.24040649339422,2.720580959449199,25.700990628300904,0.34544321803058664,8
2,Node_2,183.5874201252254,39.53849688073032,39.08820408151347,24.874121282199795,541.3135926930909,97.38833400518094,3.715280098505865,59.83976434741515,0.31501772305545567,9
3,Node_5,482.74445577240846,61.29500317280326,84.21678627727373,77.06488229446023,586.3895276642229,95.95659534022127,2.1033137817431817,66.74711338335227,0.573852576646279,1
3,Node_9,828.1259223560131,15.666714306537747,38.52375333059884,17.472718270877685,948.081992932935,99.62572396432034,0.49251311977636436,17.652747275871214,0.48237705177801293,2
3,Node_6,812.8270866814246,18.31199270742723,17.10847423298654,17.57582931004691,921.7745609952115,98.79513331798816,1.310035608743737,27.314851391032338,0.44998957044742594,3
3,Node_4,923.4955776180091,14.777703280043603,14.03128064453084,15.547798819002914,841.8174455948158,99.56467035817768,0.07907073817037324,8.073092180765805,0.44403932842692084,4
3,Node_3,203.65413120036044,50.49409706696251,69.19373951576733,30.139237301358893,761.1919287084831,97.87345220321629,1.8331431139845,53.360763187602664,0.4170276773505855,5
3,Node_1,704.543947481754,9.9909977501224,16.065143148699775,15.762421129712958,989.0864010617744,99.08181350457154,1.7678054829216399,8.191932481000581,0.40739493919422537,6
3,Node_10,229.6001695591046,55.25219548780653,39.667260989340704,13.47010327300725,564.7953209982925,96.35759292476908,1.502497955839513,27.216217315644858,0.28368094325086207,7
3,Node_8,157.76791563013936,28.925329254729803,38.17904902443858,14.937964756544858,637.1071955287591,98.12415901812585,3.524565520066868,30.50669444575575,0.2757308696559194,8
4,Node_8,486.0497374770715,68.2575503920728,83.2682711367735,56.6222775719008,756.4343276879274,98.18662187444451,4.32445004249867,69.30195825493878,0.644744235794281,1
4,Node_5,334.65701196546195,72.6826116565972,82.43403782810044,46.23057721731546,684.5817482371262,98.10035247641878,4.39707463934292,64.8597668585728,0.5752555220520226,2
4,Node_6,639.7687491618861,73.67682775543784,70.4435497242487,45.533549049629755,607.1801770188848,95.5039430640253,3.157215949687289,75.97901529260949,0.57478630825471,3
4,Node_1,415.3839704593355,81.46267183541107,89.51009684010332,31.776467643733806,597.6170270956475,97.19651575961902,2.643313128086871,74.88211089577041,0.5525872759196107,4
4,Node_9,814.1864926849099,13.59513639730124,22.098476949369797,7.382346026377924,811.6896927183793,99.38806458917513,0.7823180189967025,26.35347513997212,0.41343569070579655,5
4,Node_10,772.4700580375744,7.496027434133088,26.59718918347831,8.17860766665181,895.2187593356327,98.78599671345984,1.10330658411902,8.605318408033469,0.3907400824586178,6
4,Node_4,860.8195337787901,8.58163866194701,24.756731077955397,10.672708541387586,733.7009636183054,99.16134447904427,0.10542715426606386,7.549701942505989,0.39040377681219923,7
5,Node_2,482.85036230676724,87.05942230220955,85.31461446964187,57.92963441102392,520.22577462007,95.81945923939897,1.8755292318211132,85.6884941123972,0.5887131789378685,1
5,Node_4,910.4832316032649,18.680478178504465,36.73449743396092,13.139999233731753,873.5460803213537,98.65870279136357,0.4599112761482824,13.033672352908141,0.4663940804958714,2
5,Node_8,930.3981395209968,7.925674346041146,39.1642447250246,15.76342255218669,761.4813674564407,98.49645620741224,1.2961900941004814,17.278426845063848,0.4451090673369365,3
5,Node_7,953.6832097940858,8.88277312937689,22.966391755000522,8.644806373975879,824.4860062214188,98.33489289515786,1.553239426568714,17.23817132164295,0.42903711605644634,4
5,Node_6,955.6454243838533,9.424646635461425,31.611953152508505,10.098649848552498,796.1102265117504,98.26148871853474,0.8047971086005588,13.029217045061705,0.42848086644575156,5
5,Node_3,224.50718052063516,54.277293677967585,54.1201795349363,24.606426815720187,712.5342662035443,98.1604984000091,2.656944447906791,31.8960644067605,0.3952642178849228,6
5,Node_10,239.1389836171661,22.569912553697556,32.4198127934159,22.653076703087734,400.8144542747564,98.02512406334968,3.421976183232081,59.943289239867866,0.2664069222448531,7
6,Node_7,445.76714274110645,70.58048128513155,89.21741031702912,42.68051732190732,697.4891807990845,95.01024157050739,1.766856532407055,87.39188718085435,0.5293918264585744,1
6,Node_1,924.5227717975702,29.953241675661037,29.42091239947427,19.25233052238911,775.9405636905512,98.73010048596367,0.17199163663925798,29.736645829580876,0.48998782070655134,2
6,Node_8,721.7698696528867,26.327422454473545,25.555819518502894,8.174614038628652,895.2054763722508,98.57244081392193,1.5024529907665238,26.60394666222539,0.42691191211606644,3
6,Node_3,206.49880779012415,44.983084225495844,37.07391614726877,33.936237673443,744.4097045763705,97.95186249590695,3.5811570259119914,38.47086528927831,0.3809945337411392,4
6,Node_10,183.1441963284757,30.068467368200274,39.58683493589156,16.92525476270012,547.6800388275205,98.28821495807024,3.5335211285290473,34.75668451707854,0.2818817101988343,5
6,Node_5,216.5248638952735,21.543429210919086,59.81791652291127,14.513335687560069,570.8732984056988,96.11450138004196,2.922581492491044,51.38368549776277,0.2561937005605008,6
7,Node_1,695.5810620185669,76.88972223605987,71.70139415239768,78.14611247115272,701.9818285364028,96.36958736356476,2.8886340477286208,71.50838391679228,0.6921705845098485,1
7,Node_10,576.8111579836743,69.49284238074816,61.575691545972845,65.53532258922783,605.2238546545377,98.73900526089552,2.9998247563607676,70.21310418150881,0.6365170618883843,2
7,Node_7,611.3434157756408,66.89072299187102,83.5018943521923,44.27612419479913,801.6497224416596,95.39893342711524,2.584604596262538,70.19312770566252,0.5869891332200271,3
7,Node_6,680.5326486164736,69.9656194346943,67.00668911696576,42.784408665396505,845.8669126131733,95.14266271562907,1.9552198835563468,61.64548301454702,0.5806406090115412,4
7,Node_9,321.1286839667106,88.64151116646765,60.90745565065744,27.9372837912644,507.3764915366809,98.55787452924487,1.1358775982647278,84.31185151850467,0.5012780346182479,5
7,Node_4,598.4644693328851,64.02050067450077,67.64227133125556,28.125881028225105,641.3382325148112,95.87950999893711,1.717365346618549,72.34363202059592,0.5003236430762723,6
7,Node_2,959.0550584275747,20.695933182077557,37.744956668700794,16.688951436755154,709.7993732599834,99.51832086669582,1.558619905555219,15.803551080221094,0.4951531734323624,7
7,Node_3,855.7232176301816,15.513955483894149,23.65414854445728,14.445524119219664,790.9763796152799,99.5386846599685,0.21239999248079888,12.294894376171573,0.43135933760509043,8
7,Node_8,770.0670447458281,8.41546004734128,28.325775869593798,9.231392024139708,819.1118501048846,99.07478224944362,0.05065770252863322,21.18476820215563,0.3859353846749304,9
7,Node_5,228.04870634908232,23.731344763969947,33.51762311425092,17.136714774677696,541.7933285969964,97.09541929370582,2.932570233083582,53.2878941792666,0.25255767164089143,10
8,Node_5,997.2656544099937,14.379793755654022,17.583859540172742,8.145852394470406,938.4818307901206,99.55232540256182,1.5707770982115468,20.537374108166652,0.4909891002324063,1
8,Node_7,786.193469212157,17.42680928017267,36.29714903176301,14.136827609394407,812.8516291250148,98.88209334291298,1.8076114777562744,11.718577761834982,0.4376286499365976,2
8,Node_9,732.3356601209426,17.79134566946684,27.233606849998516,7.7576382364923875,983.2181889347208,98.9173880217741,0.5241945455742549,28.856027771201273,0.4251773782544609,3
8,Node_1,190.1281572229139,38.43997359367283,57.66796375613558,32.43085271368162,586.7339922502695,97.88491499021316,2.2557125211001647,45.65700958305521,0.34775829638462225,4
8,Node_2,210.23204122536117,48.55804140944433,57.325898321642995,10.740105735705313,568.5586514107351,98.90005808324904,2.3287191060911883,32.81346749037593,0.3428866310793872,5
8,Node_10,174.26601670850465,30.73013653571931,68.97049393159406,31.443108642523832,677.2125170122781,97.04914716721898,1.0697362635698968,25.11164079540091,0.3134623908997376,6
9,Node_1,605.4935162038962,85.192659371297,75.591861841551,39.60506799115909,878.0549018747759,96.3707144937902,1.5072279656945695,72.88367407200887,0.6296962773845499,1
9,Node_4,886.2297521191095,25.675400731545178,26.151405951041873,17.102148258688246,736.5816594631457,99.76708420575474,0.22108877198439814,28.71763912247494,0.47556202353953664,2
9,Node_8,873.6930617238272,13.628098441327465,25.399743107774853,12.883813963423334,840.1454688562878,99.86395847754837,1.6497214615592601,28.720965588516727,0.4694178747962511,3
9,Node_9,936.3708999825717,10.146051360076884,27.781787932673918,12.99353438933472,811.4847610818481,99.85155048597056,1.9713578613038345,7.425699892229662,0.46864821627606,4
9,Node_7,978.3516040856341,16.44390699434712,24.467290555220934,17.547816392267848,728.7736081577232,98.09604694002105,0.601556549331254,12.756036891112641,0.4396382221382039,5
9,Node_10,787.3951385571128,5.094976449578116,31.63018414307785,16.67843701498819,882.9985484790711,99.79881209463343,1.3081797752994004,10.895275864380947,0.4343817080128037,6
9,Node_2,163.69028090809815,39.01011469037479,53.62824418850877,26.421649000127413,459.3420548675419,98.7307688020753,2.671771515722252,53.4522897706517,0.3287897530159875,7
9,Node_3,183.81798463631796,23.732247156899714,50.545844219990464,11.65883127962026,452.0955996626105,96.62299983910626,1.0760505572589212,44.92602603381033,0.20299418512136033,8
10,Node_6,335.3977506834745,83.47989255828014,64.66008690847576,67.9729888458239,833.2004976915778,98.31947399005035,4.234943804784059,84.2308670988784,0.6590152608323177,1
10,Node_1,312.5162201106216,80.25318174837994,77.83908192969794,52.073160798676874,539.0078808687284,96.25810092610773,2.8895266042980037,69.00788425787644,0.5179919505564583,2
10,Node_5,977.1200488901698,28.65088401245931,33.20220152684203,7.031277543591587,820.443436014011,99.9300971195874,0.5493354584185206,19.13310792834823,0.5112882146535989,3
10,Node_3,975.0943111138406,22.694993792246954,31.58090628541267,18.953841232172422,849.9353259625696,99.03225960767752,0.16579259770097798,9.084830733739686,0.4968494663674589,4
10,Node_2,888.3824194105283,24.682609420870296,36.45951670095175,6.312179783275569,742.8092212402795,98.16785647101796,1.2442039270904448,16.44252702213322,0.43772400234676134,5
10,Node_4,157.66487507245378,52.733496435356884,46.072757447640406,33.90993960153925,534.2163661280629,98.03142586027454,2.451003529033603,41.82237091970296,0.352968102972776,6
10,Node_10,216.84811709981187,21.81957952495146,55.42725898311219,17.646831443310056,678.6109892024983,96.68412406375327,3.482876986426983,46.00731194917536,0.2896406462879771,7
10,Node_8,179.72932608624666,28.767024699281784,52.814589930940656,19.00579843060033,680.0984431463742,96.6540044082684,1.674267066638587,59.444485195411524,0.28324524865083833,8
11,Node_4,646.7837760545058,67.39411701729965,78.02242980100635,57.22078958657341,854.0694575916752,98.71081922838314,1.344494195508485,72.90785406447075,0.6810737470796108,1
11,Node_8,486.4333749445357,72.52253708738233,89.06965783807371,63.36193304908163,531.432386914541,95.20136806544633,2.904949394124537,69.83496148282137,0.5639553010786946,2
11,Node_3,956.5031241378696,17.66337146810602,39.06972714308612,15.26382588928913,759.2920708371378,99.77310837196374,1.1515258976504192,20.62177236926091,0.4984613713241933,3
11,Node_2,816.5000119650464,8.765236715868927,16.585241776067782,10.532321828836993,758.5260286118543,99.06435144452323,0.5076348274798965,20.233366532190825,0.38127186635510335,4
11,Node_6,235.40220265142437,47.78770172244467,36.619284949060656,33.16247593073028,771.446890650263,97.32396209885201,2.8515298592283607,21.15509109194289,0.3681719688962839,5
11,Node_9,209.05217121259716,30.00812229869591,42.17228451015038,38.02996242008203,712.0686953389695,98.31061203329848,1.3311346695547415,48.735351141713124,0.34797360925297255,6
11,Node_5,225.3724375995713,54.61306549288328,62.4981791124988,11.42160766157192,529.1452319334095,97.34006718396623,2.8395469299965677,36.64452061157831,0.33784418050579085,7
11,Node_1,167.445218891158,47.47597396172723,37.718317145090516,17.839203012549426,589.3899379947471,96.91068847317622,1.7879895567108761,47.45842032612315,0.28469880471878145,8
11,Node_10,157.0602722100118,35.86836021836845,32.39573660642734,32.045703003002,569.390279149047,96.35124281136494,2.941266057688461,50.394360473218626,0.2764208275662285,9
12,Node_1,652.9818556887578,64.49954200278361,83.94784351025268,27.75085020860994,598.5102250357169,98.12608983942903,3.115256273786401,63.221624863279416,0.5828685244589847,1
12,Node_5,985.9846742166626,17.208799220171855,24.23765851710473,14.448308609088947,971.4365275378351,99.1079851896124,1.3113647234119175,12.377721670932125,0.5045427157916491,2
12,Node_10,771.7083579471409,18.71565689022663,24.837047070685948,12.801122802828619,938.3931276628318,98.60960965480257,0.0930543086743083,21.557523229470036,0.4232669951061405,3
12,Node_7,245.67731570282618,20.27436182570497,53.94012619352504,17.101419145501698,673.5787050005463,98.74221373865325,2.4943245900854873,29.827577953392073,0.3127140137111567,4
13,Node_1,366.3179456052334,65.3400734006385,75.57142171884314,39.832434626791525,757.0334361542339,98.4464142919109,4.009199610940135,82.09949208772719,0.5710543113159608,1
13,Node_2,970.5688791388145,17.562155788003462,18.059285736422623,19.685337499578367,815.8876117116814,99.34715385237894,0.39536839842869775,5.578139411426901,0.469717924116191,2
13,Node_6,816.4647969157716,10.567872328829633,38.898047583981125,7.127429190516742,968.2831530422588,99.06739252901232,1.1570914071301137,15.782620687215843,0.44539143494205624,3
13,Node_8,171.4187242323997,43.62856722047583,50.572644384044004,16.042823103944794,730.7063761734557,97.2159205425244,1.4483022193079464,23.158449523529562,0.3024884366057729,4
13,Node_10,223.93776453035395,26.922569160021773,49.673417055578966,17.966640620075772,518.447805386108,97.84226819502878,1.1137231685764029,38.89565838262603,0.2652238475369218,5
14,Node_8,672.7298908062226,74.31384678450885,89.37934998339054,50.71694622736722,851.5670810492472,98.85130352434224,3.8201927773586837,76.78136801511437,0.7341482031227573,1
14,Node_1,584.6620615275037,70.55274474472436,75.66059128286985,60.97208145647922,663.1383696398237,96.72118799181311,2.486106018885275,77.73338581889563,0.6178696700713785,2
14,Node_4,415.78342493443955,73.70654489340276,77.16359956321685,45.94863006667901,861.1022842526967,96.57172376034856,2.708655135356868,86.88955880254395,0.587116195103021,3
14,Node_2,316.75304839357875,88.38897698183035,79.74730261729053,57.87846974029554,597.8577104520862,98.24375933525359,1.0354526404855147,72.36628308737735,0.5840907966105279,4
14,Node_10,454.85248643026785,81.86136259468064,75.57582131859863,57.92413431081309,617.5601510942552,95.5344501239559,2.6768045197273085,82.93444439217664,0.5742051947875488,5
14,Node_7,932.5827419352743,11.859395157881155,14.15083477965983,11.020700928096332,792.1342889466908,99.80730274957651,0.3742187606933707,16.30721632325702,0.4352717738216903,6
14,Node_9,185.7143206815445,50.9165097535717,33.94550729025673,34.20637884183146,533.5452684607071,96.33030919879849,1.7396865040112945,21.151866571846888,0.28942471662652103,7
15,Node_5,431.39458246869833,75.03908048495485,62.0492266816926,57.28928203936065,844.1115922830342,96.35315983959354,3.587692878460397,68.35560861475925,0.5894928338261107,1
15,Node_1,395.53131744458915,74.87166349498466,73.66872857005325,65.85931839190113,802.0130573772749,95.85209755853053,2.7895295502420794,65.49270911155713,0.5842134269621628,2
15,Node_7,939.8692083553403,18.15985980338693,38.84560491115519,7.023980804372466,765.9977097650326,99.69246438941691,1.024157041241568,23.453413050130642,0.4779884755989197,3
15,Node_2,855.558106230391,12.300520651128604,32.41445920446445,19.808942296126148,871.4330208716908,98.24272962380809,0.0662572002919315,19.61325127899309,0.4359443971103641,4
15,Node_6,859.2318066645055,16.764953231681226,31.783601568487885,9.58138101222292,807.4463133810101,98.09882638027022,0.6632719864709291,5.961477851763543,0.4104854493024163,5
15,Node_8,803.22848542179,13.154231483589141,20.9412842639748,17.399133758744455,839.5984146972074,98.34128050884772,0.1585485047093107,7.419681041050928,0.39495839812454087,6
15,Node_10,236.58595184769197,39.17684423347937,35.707388171325654,37.68669682903305,460.96969252481597,97.88611578461796,2.4341058137762475,35.96676910180093,0.3208254636562388,7
15,Node_4,206.09470005173722,32.894954554766386,47.05075438962363,20.575320581447087,674.4427831567642,97.33453223720298,2.529168206010657,54.70006801871454,0.3142575616266887,8
16,Node_8,560.8460516539435,66.93101825238182,89.93865477607324,44.36877110379258,772.2789067139685,98.0722342881508,3.9845372260763248,88.17703091199044,0.6538441419029448,1
16,Node_2,691.3285769628014,72.30763329307156,67.89512299054013,47.67506945568027,618.4373160434446,98.01738500659167,1.5841181637572115,81.79728064655205,0.626809756148537,2
16,Node_7,541.5559673915054,77.20117490476032,74.17117756260818,28.66425763319547,697.6860827241908,96.08542904919975,3.280437795606705,77.2590719349626,0.5549152128636097,3
16,Node_4,388.8138991296295,69.21777020484384,73.5739302410876,21.086420304148778,878.6742460919376,98.6016685945575,3.480076278747854,60.0048192857836,0.5517439011424827,4
16,Node_10,995.5144073492661,8.254256829757857,30.58047932666814,19.804991397205363,834.4727572892186,99.05276816943504,1.272008433471416,9.091943099117316,0.47978214149813164,5
16,Node_9,957.4984841115557,6.1118186330580455,10.784627880654089,18.967171920175986,758.1887576330996,99.94054263061527,1.934873128167988,12.745336324669896,0.45174053491993815,6
16,Node_6,757.1042054789829,11.101773956618656,22.023569891599056,15.32215694118391,724.98554298204,98.77666514707107,1.7385577547933075,15.016929244222133,0.3844103182388879,7
17,Node_5,592.22068058407,89.90247605917227,65.03122887203489,75.14634302933644,761.0344716791436,97.59021489992377,3.8995187907146325,69.24374137838323,0.7211447232825883,1
17,Node_6,806.7141543954108,19.13837522940483,39.931966299107025,10.094442072646622,962.9160069481666,98.9746569035418,1.6459078880602782,17.309699162501254,0.4719422141718802,2
17,Node_4,930.1868945875755,15.47712909797816,10.235179374450144,6.7600043060916555,904.244339275689,98.83452664930003,1.1297139134447496,26.05584963852459,0.4414300522323228,3
17,Node_9,926.5763593526744,5.464174069874993,20.42150078268883,14.239682443310254,905.9620050676729,98.78856632370362,1.0324138260903741,17.61368110541546,0.43957234925637684,4
17,Node_1,858.8059099446493,8.908485240497539,15.005522660552124,13.66801155184468,993.2277860061798,98.71246038084887,1.6526861047917296,15.805455017731793,0.4387082655131078,5
17,Node_7,808.4510902563239,22.260439509130702,12.583838744885163,10.949923352021948,739.9206169148811,99.98782912154967,0.2726655198219867,26.739929074908392,0.4214925590499511,6
17,Node_3,204.6572019028206,41.47733869491029,44.989233162824206,12.113227663746311,612.917610223385,98.74796332772895,3.8305339725711693,44.96513728362592,0.3390489231066986,7
17,Node_10,222.68898066308753,24.452018594139066,53.66020750305371,35.52863534628759,564.7320359795307,98.75289517438631,1.9388087530801008,22.1918818243228,0.3243918862711873,8
17,Node_8,212.01728224359846,32.24492838123355,39.093146255941335,26.626696728829042,536.6218924987788,97.52932792586856,3.33246609505433,37.581704691059954,0.29606250523851424,9
17,Node_2,163.81113276575869,27.22024561875211,36.6686720067176,23.219273630947157,554.428754329558,96.67720160047298,3.8999972913064758,47.90249221351513,0.2589948740651882,10
18,Node_7,391.62460455981466,89.05091472723493,81.6115022073367,59.700538874527126,581.4690834903635,98.34855652871671,1.638842005346615,70.47406116482188,0.6166809769142355,1
18,Node_10,399.8605163885539,78.26098022320136,66.79475044843706,67.89376832376975,518.6667912726851,98.9877268676072,1.7285711050345132,63.352451690536284,0.5921138165324772,2
18,Node_2,516.5661567401505,85.42780874951112,73.96859151257956,28.02933550295034,512.5583269549,96.89117770686343,1.710592465969536,84.44434098483922,0.5382856405488274,3
18,Node_5,311.8009243746975,75.99195389248072,66.93454817777675,23.727861170156682,606.1384736108508,98.97478026541921,3.0913459864943205,78.9786673795642,0.511082132302579,4
18,Node_6,903.7978414741577,13.6803834353509,17.15065844441861,14.403431670492276,903.7688953406611,99.27272681397129,1.9443676386390942,22.84063204676649,0.46908326302201747,5
18,Node_3,901.697586352245,17.320237225744556,27.64518672780481,10.005423986014346,875.7063315189654,98.03849077785924,0.6554650687922445,7.994743423251195,0.4304120114924705,6
18,Node_8,231.37419926176077,58.265543559839834,56.32801141019782,29.23186042689678,792.2071242441043,97.35929164381228,3.166463923305148,25.3246012601808,0.41674421411675566,7
18,Node_1,710.7309983656938,19.21843536732912,17.174614439460147,5.673419482233824,849.1434040989941,98.99600209670149,1.7981693294475742,7.741356748299859,0.38584107481461033,8
18,Node_9,214.1465918694542,34.764346504964834,43.21428709656632,29.347263241096883,696.489546346163,98.54547274796907,3.6507940806594625,44.35267158305309,0.36675767969748246,9
19,Node_9,397.4691069793951,82.97282332953675,85.1934473180226,45.7971794540133,780.4127784624593,96.50395237170665,4.177423719335573,65.65972950408347,0.6004446803778578,1
19,Node_1,653.4590525778094,69.06044739703628,64.1993895553143,20.294404811793015,502.8805072566509,97.32738530751152,4.481472230724659,79.18311803889756,0.5441552450768408,2
19,Node_5,879.854012597007,28.977062284320787,21.4891701638921,9.840631270328952,835.1711950748635,99.42997180423535,0.9684552364300121,17.60933542662238,0.4717689077972346,3
19,Node_4,948.052395040034,27.846089745430696,23.95501732186569,18.05023218911907,789.1239022737215,98.08186121634668,0.25876734631581333,8.572774577651783,0.4609471903548331,4
19,Node_6,811.0838302526149,20.696386296194795,32.38625071879591,10.315108157954297,867.5759079910398,99.2229900500537,1.3314180842336794,21.48427350444374,0.45587840389828216,5
19,Node_2,749.5610402924754,26.008962837379404,20.828206022981796,16.892853682800727,885.3262011504509,98.91004644257536,1.3125526665635614,28.55405946809285,0.44974091558312906,6
19,Node_7,222.20319325930654,51.32664445616716,43.80691350599975,22.008321712005003,427.8232932925851,98.52437374784127,2.5657450526830665,30.300251054961404,0.32800655162186504,7
19,Node_10,213.94073742074085,25.027825409877597,44.81926670088077,11.111420535608124,423.29181545988587,98.48468350834561,2.9622638571007576,58.13702550907007,0.26462225568352404,8
20,Node_8,529.407103488559,86.13884579938905,87.78981293352973,53.44126023653235,598.3466965522316,97.32675491848256,1.2762311338990568,85.99802647853113,0.6310621798964167,1
20,Node_3,677.0598029667458,78.44207303275041,75.78451585916733,25.699995963939447,509.45171955821576,95.70666963378552,2.236615768712231,77.77947560382857,0.5423041788289307,2
20,Node_6,389.88441540141207,71.82579954316981,80.27442910128548,43.03619167390118,528.3390169536889,98.2613647644911,1.7430576180649933,68.70825109826497,0.5323818256714128,3
20,Node_2,969.1715548750501,6.991073047496927,36.808680324787275,17.09175757911425,763.2878163791288,99.25767816981003,1.9812735972227966,12.08489741298321,0.4730058382405493,4
20,Node_1,804.8989961961545,12.738951560613945,21.812935253718845,9.953148632927547,850.405392705523,99.95954864842749,1.224335875899409,28.097365184599465,0.43700917991431937,5
20,Node_5,811.7384089236521,28.192887271402295,20.86317628985584,9.148957820610827,782.2050509282811,99.4881589846358,0.4018820443698101,10.068750818316012,0.4314205637200865,6
20,Node_7,939.9530801568172,15.669647612388172,30.155083480053083,14.876331251043412,728.7392748226272,98.06658799099756,0.7504276806294312,11.769358325311028,0.4293638153117656,7
20,Node_4,249.45271624643775,51.31333406186249,65.50717269732218,30.423075474722356,518.5580771815573,98.23390286607541,2.788678540084882,56.08081899892649,0.40536603539015587,8
20,Node_10,234.4838518817171,24.068240260613734,66.38108916722837,13.830348844586728,447.5788940333209,96.42933392255267,3.7736480660174543,29.608505801596927,0.25579191881216284,9
21,Node_8,482.2730326052922,87.48566415606928,73.72571833526038,23.83942846984221,874.8083133541317,98.93884292770721,2.7082942368396874,66.98666133114367,0.6262559881503602,1
21,Node_10,199.59153791959028,48.27896006184779,67.67809398714351,27.70740102870566,596.3347895384995,96.47693661109876,1.0846358768773845,50.17332674020187,0.3395560509814998,2
21,Node_1,170.18666259552464,49.964807552636046,44.169291566419844,14.651912490006906,743.4248779853408,98.38811557368982,1.8588811091166653,28.18239496243625,0.33790123970652663,3
21,Node_4,177.61519841307415,20.652256429873354,51.60374894169612,30.774227367606358,560.8170063020887,97.82234499751203,3.838730314198381,37.77168536484608,0.29973923966094795,4
21,Node_3,192.96413524475616,24.811568828710605,61.21010311395784,18.670906852224526,679.7862534451534,96.29810591920337,3.194888114460119,34.02243768938743,0.28186914027009485,5
22,Node_4,669.2997518435083,67.42051682797974,74.61525810642141,63.61395654462831,517.618521320874,97.1873447180664,1.3566857020947451,75.61638983830998,0.6109962312535839,1
22,Node_9,364.9944057757714,77.21161326666002,75.86810803813611,40.28515519266229,733.9443276691695,98.85111240409799,1.7860025818761955,77.46514453727933,0.5777833297740254,2
22,Node_5,665.5939063256814,72.22545392689813,66.74573988639006,20.429886551293837,617.2265641719982,97.87557607484649,2.826977668996412,85.51608158307837,0.575008145983642,3
22,Node_2,858.7296921515308,29.955639962665597,23.161549691285337,18.14713790164184,941.1362212486065,99.26082452631334,1.435094228387687,9.634334451863836,0.5012928717013527,4
22,Node_6,959.839618247444,19.081815276107324,38.43406887423882,14.873978826272827,723.1556036114943,98.93530607502248,1.0557116268938282,15.572147855651263,0.47442372549653816,5
22,Node_8,742.1683459535948,17.988376538074235,35.79391160963138,18.03826057859798,830.3487254204542,99.52142192873379,0.48407982768116153,8.338244103796633,0.43441067022018215,6
22,Node_10,190.65217068215338,42.372744805924114,48.96402876241136,27.24921638455007,638.6950317222728,98.15081414226006,3.909129513065184,23.57095589440318,0.3536424522401108,7
22,Node_1,239.86164686238595,59.907106370260614,34.914735973822275,24.157002870987895,577.672143922771,96.5342442359225,3.5554847519245842,37.66451081104786,0.34432238178034646,8
23,Node_7,681.7327306402337,89.53849622216683,74.14597912226125,56.77012827606458,797.1176635305832,98.99214807596532,2.127570162984973,86.46653590668237,0.7457426075900236,1
23,Node_5,315.2523171520153,88.97908741590528,63.99511654201877,34.36065745679301,662.4969623082688,97.98109421714138,3.7075309438385613,67.6933601343381,0.5479040471870158,2
